topic,demo,metric,d,dz,n_pos,n_neg,t,p,q
CEO,gender,n_chosen_side,0.0050000000000000044,0.024801166433802424,100,100,0.17537072966677877,0.8609688011556869,0.9404500166507781
CEO,gender,n_first_touch_side,-0.065,-0.22600713383844956,100,100,-1.5981117693370332,0.11161727632672497,0.22724804389231437
CEO,gender,n_is_answered,0.0050000000000000044,0.024801166433802424,100,100,0.17537072966677877,0.8609688011556869,0.9404500166507781
CEO,gender,pull_AUC,-27.26734272468047,-1.2531308895024809,100,100,-8.860973496815344,5.443753685439963e-16,7.18575486478075e-15
CEO,gender,pull_MAD,-53.486379320360726,-1.1848515784439546,100,100,-8.378165858173048,9.861951069490976e-15,1.3017775411728087e-13
CEO,gender,pull_early,-1.148997717653403,-0.09935379045133737,100,100,-0.702537389647279,0.4832825416455223,0.7023603761619782
CEO,gender,pull_release,-54.63818691903725,-1.2563752194550135,100,100,-8.88391437391377,4.051735437574681e-16,5.348290777598579e-15
CEO,gender,pull_tcp,-38.79954799544066,-0.5560879011795338,100,100,-3.93213525859843,0.00011648848260387188,0.0008542488724283938
CEO,gender,q_exploded,0.0,0.0,100,100,0.0,1.0,1.0
CEO,gender,q_jerk_in_grasp,-0.030000000000000002,-0.23561413092509711,100,100,-1.666043497205112,0.09754123832485179,nan
CEO,gender,xpos_reversals,-0.0050000000000000044,-0.009619131364615499,100,100,-0.06801753017043825,0.9458479760447789,0.9754057252961782
CEO,skin_color,n_chosen_side,0.095,0.5690953400941715,100,100,4.024111741222532,9.710961832364185e-05,0.0010682058015600603
CEO,skin_color,n_first_touch_side,0.11000000000000001,0.5028467771264831,100,100,3.5556636600393663,0.0004956705097025589,0.002665076356901772
CEO,skin_color,n_is_answered,0.095,0.5690953400941715,100,100,4.024111741222532,9.710961832364185e-05,0.0010682058015600603
CEO,skin_color,pull_AUC,0.05880048767114643,0.0024411853055959468,100,100,0.01726178683719848,0.9862451618683648,0.9870140770590312
CEO,skin_color,pull_MAD,-3.0586978376377374,-0.06280825644719365,100,100,-0.44412144048314317,0.657443187213949,0.7356739023452389
CEO,skin_color,pull_early,1.8006921671330933,0.18022048706661636,100,100,1.274351285135469,0.2041969902223722,0.4597770047425212
CEO,skin_color,pull_release,-3.617109947372228,-0.07817061212939698,100,100,-0.5527496992619999,0.5810618652825609,0.710186724234241
CEO,skin_color,pull_tcp,-8.289051853498677,-0.12687193380454803,100,100,-0.8971200473544669,0.3707534407872142,0.5738122541671111
CEO,skin_color,q_exploded,-0.025,-0.14776679011583785,100,100,-1.0448689932507824,0.29751391015380546,0.5942710493794944
CEO,skin_color,q_jerk_in_grasp,-0.015000000000000001,-0.1430358075807839,100,100,-1.0114158949286647,0.3134244867455387,nan
CEO,skin_color,xpos_reversals,0.039999999999999925,0.05170183127359613,100,100,0.3655871549332254,0.7150680157288487,0.7999065938661698
architect,gender,n_chosen_side,-0.05,-0.18833788065945056,100,100,-1.3317499256860021,0.18450803840998486,0.33826473708497223
architect,gender,n_first_touch_side,0.0050000000000000044,0.016163173753210972,100,100,0.114290897663919,0.9091243663834041,0.923110895096995
architect,gender,n_is_answered,-0.05,-0.18833788065945056,100,100,-1.3317499256860021,0.18450803840998486,0.33826473708497223
architect,gender,pull_AUC,-15.800151116381407,-0.8676951632564242,100,100,-6.135531339413858,5.184989186834275e-09,4.2776160791382773e-08
architect,gender,pull_MAD,-32.28957698065787,-0.9311742765768082,100,100,-6.584396454339387,4.393430631776044e-10,3.6245802712152363e-09
architect,gender,pull_early,-2.7009093697415665,-0.23990648056392075,100,100,-1.6963949925734703,0.09177613579540071,0.349037097003484
architect,gender,pull_release,-29.52800823521102,-0.8497898276556206,100,100,-6.0089214971863685,9.746979349241458e-09,6.433006370499362e-08
architect,gender,pull_tcp,-22.737261343281716,-0.42065236777231446,100,100,-2.97446141773981,0.0033004998080054158,0.014522199155223828
architect,gender,q_exploded,0.035,0.2667980845165262,100,100,1.886547347692173,0.06096411419921231,0.3095101182421548
architect,gender,q_jerk_in_grasp,0.02,0.20231221554354925,100,100,1.430563395277181,0.15500298604145257,nan
architect,gender,xpos_reversals,-0.18,-0.3197791538870221,100,100,-2.2611800819560983,0.02489495002317268,0.06319487313574604
architect,skin_color,n_chosen_side,-0.0050000000000000044,-0.021006541691789667,100,100,-0.14853868079542404,0.8820689878632572,0.9404500166507781
architect,skin_color,n_first_touch_side,0.0050000000000000044,0.016163173753210972,100,100,0.11429089766391899,0.9091231139601772,0.923110895096995
architect,skin_color,n_is_answered,-0.0050000000000000044,-0.021006541691789667,100,100,-0.14853868079542404,0.8820689878632572,0.9404500166507781
architect,skin_color,pull_AUC,3.8606079096275083,0.22607055868729387,100,100,1.5985602507441685,0.11153654028639498,0.19372135944479127
architect,skin_color,pull_MAD,8.424427651049337,0.2345104559190373,100,100,1.658239336395002,0.09888848074176937,0.16316599322391948
architect,skin_color,pull_early,1.8693981926189738,0.16021422233278604,100,100,1.132885630540422,0.258758898062969,0.5336902272548735
architect,skin_color,pull_release,8.886690563813318,0.2508691702587529,100,100,1.773912914806067,0.07765860737307165,0.138526164503317
architect,skin_color,pull_tcp,12.41113888216205,0.2401711720196956,100,100,1.6982666438064757,0.09103005880100862,0.24031935523466275
architect,skin_color,q_exploded,0.02500000000000001,0.12796273853944903,100,100,0.9048332016044557,0.366657526895558,0.6540377506785628
architect,skin_color,q_jerk_in_grasp,0.055,0.35260171715305627,100,100,2.4932706525694703,0.01376567019751453,nan
architect,skin_color,xpos_reversals,-0.16499999999999992,-0.23811001505510687,100,100,-1.68369206313897,0.09381834699078563,0.16294765529978558
athlete,gender,n_chosen_side,-0.035,-0.2392466051025539,100,100,-1.691728968438759,0.09244683535988435,0.24578894822165762
athlete,gender,n_first_touch_side,-0.045,-0.22475183164275137,100,100,-1.5892354423868678,0.11362402194615719,0.22724804389231437
athlete,gender,n_is_answered,-0.035,-0.2392466051025539,100,100,-1.691728968438759,0.09244683535988435,0.24578894822165762
